id,year,emptenure,empten,workexp,expr,schooling,educ,oj,oldjob,size,firmsize,_merge
9845,2009,28,28,28,28,14,14,1,1,,4,matched (3)
9846,2009,3,3,35,35,16,16,1,1,,2,matched (3)
9851,2009,1,1,47,47,12,12,1,1,,5,matched (3)
9854,2009,3,3,13,13,16,16,1,1,,3,matched (3)
9858,2009,16,16,19,19,16,16,1,1,,4,matched (3)
9859,2009,1,1,41,41,12,12,1,1,,3,matched (3)
9862,2009,14,14,,,12,12,1,1,,5,matched (3)
9863,2009,11,11,29,29,14,14,1,1,,2,matched (3)
9874,2009,35,35,36,36,14,14,1,1,,5,matched (3)
9879,2009,1,1,25,25,9,9,1,1,,3,matched (3)
9883,2009,38,38,42,42,9,9,1,1,,1,matched (3)
9884,2009,2,2,45,45,9,9,1,1,,4,matched (3)
9886,2009,4,4,17,17,16,16,1,1,,2,matched (3)
9895,2009,0,0,23,23,16,16,1,0,,4,matched (3)
9897,2009,20,20,31,31,12,12,1,1,,1,matched (3)
9900,2009,4,4,16,16,16,16,1,1,,5,matched (3)
9901,2009,20,20,39,39,16,16,1,1,,1,matched (3)
9906,2009,13,13,18,18,14,14,1,1,,2,matched (3)
9912,2009,40,40,40,40,12,12,1,1,,4,matched (3)
9921,2009,8,8,8,8,16,16,1,1,,4,matched (3)
9922,2009,,,29,29,16,16,1,1,,2,matched (3)
9922,2014,0,0,32,32,16,16,1,0,3,3,matched (3)
9924,2009,12,12,18,18,12,12,1,1,,2,matched (3)
9925,2009,0,0,32,32,12,12,1,0,,4,matched (3)
9931,2009,33,33,35,35,16,16,1,1,,5,matched (3)
9932,2009,4,4,38,38,16,16,1,1,,5,matched (3)
9939,2009,0,0,30,30,16,16,1,0,,2,matched (3)
9946,2009,34,34,35,35,12,12,1,1,,5,matched (3)
9951,2009,1,1,38,38,12,12,1,1,,5,matched (3)
9956,2009,11,11,21,21,16,16,1,1,,2,matched (3)
9962,2009,30,30,38,38,9,9,1,1,,2,matched (3)
9962,2010,,31,,39,,9,,1,,2,master only (1)
9965,2009,17,17,18,18,12,12,1,1,,5,matched (3)
9969,2009,6,6,20,20,12,12,1,1,,2,matched (3)
9970,2009,24,24,26,26,16,16,1,1,,3,matched (3)
9971,2009,36,36,37,37,14,14,1,1,,5,matched (3)
9975,2009,23,23,23,23,16,16,1,1,,5,matched (3)
9984,2009,5,5,8,8,12,12,1,1,,4,matched (3)
9987,2009,6,6,35,35,12,12,1,1,,3,matched (3)
9990,2009,12,12,14,14,16,16,1,1,,4,matched (3)
9991,2009,15,15,18,18,18,18,1,1,,5,matched (3)
9995,2009,0,0,,,16,16,1,0,,5,matched (3)
9996,2009,4,4,27,27,16,16,1,1,,3,matched (3)
10002,2009,5,5,20,20,16,16,1,1,,5,matched (3)
10003,2009,37,37,38,38,16,16,1,1,,5,matched (3)
10007,2009,13,13,14,14,18,18,1,1,,5,matched (3)
10015,2009,,12,,,,14,,1,,2,master only (1)
10020,2011,1,,33,33,16,16,1,1,1,1,matched (3)
10020,2012,2,,34,34,16,16,1,1,1,1,matched (3)
10024,2009,17,17,19,19,14,14,1,1,,5,matched (3)
10025,2009,15,15,23,23,16,16,1,1,,1,matched (3)
10026,2009,2,2,34,34,16,16,1,1,,1,matched (3)
10030,2009,26,26,27,27,16,16,1,1,,5,matched (3)
10041,2009,,,30,30,16,16,1,1,,5,matched (3)
10041,2010,0,,31,31,16,16,1,1,5,5,matched (3)
10041,2011,0,,31,31,16,16,1,1,5,5,matched (3)
10041,2012,1,,32,32,16,16,1,1,5,5,matched (3)
10041,2013,2,,33,33,16,16,1,1,5,5,matched (3)
10041,2014,2,,33,33,16,16,1,1,3,3,matched (3)
10044,2009,13,13,14,14,16,16,1,1,,5,matched (3)
10046,2009,4,4,6,6,12,12,1,1,,4,matched (3)
10051,2009,3,3,33,33,16,16,1,1,,5,matched (3)
10058,2009,26,26,27,27,16,16,1,1,,5,matched (3)
10070,2009,31,31,33,33,16,16,1,1,,4,matched (3)
10072,2009,1,1,12,12,12,12,1,1,,2,matched (3)
10082,2009,21,21,23,23,16,16,1,1,,4,matched (3)
10093,2009,10,10,11,11,18,18,1,1,,5,matched (3)
10094,2009,4,4,36,36,16,16,1,1,,4,matched (3)
10099,2009,,,16,16,9,9,1,1,,1,matched (3)
10100,2009,3,3,,,12,12,1,1,,3,matched (3)
10101,2009,,,,30,,18,,1,,,master only (1)
10101,2010,,,,31,,18,,1,,4,master only (1)
10101,2011,,,,32,,18,,1,,4,master only (1)
10101,2012,,,,33,,18,,1,,4,master only (1)
10101,2013,,,,34,,18,,1,,2,master only (1)
10101,2014,,,,35,,18,,1,,2,master only (1)
10127,2009,1,1,12,12,16,16,1,1,,4,matched (3)
10131,2009,9,9,24,24,16,16,1,1,,2,matched (3)
10133,2009,1,1,9,9,16,16,1,1,,4,matched (3)
10139,2009,,3,,13,,12,,1,,2,master only (1)
10145,2009,12,12,13,13,16,16,1,1,,5,matched (3)
10146,2009,19,19,33,33,12,12,1,1,,2,matched (3)
10147,2009,9,9,35,35,14,14,1,1,,5,matched (3)
10153,2009,1,1,10,10,14,14,1,1,,3,matched (3)
10155,2009,,28,,44,,12,,1,,2,master only (1)
10158,2009,0,0,9,9,14,14,1,0,,3,matched (3)
10163,2009,25,25,41,41,9,9,1,1,,2,matched (3)
10166,2009,5,5,21,21,16,16,1,1,,5,matched (3)
10171,2011,,7,,20,,12,,1,,2,master only (1)
10172,2009,14,14,37,37,12,12,1,1,,4,matched (3)
10180,2009,13,13,27,27,12,12,1,1,,2,matched (3)
10184,2009,2,2,20,20,12,12,1,1,,4,matched (3)
10185,2009,1,1,41,41,16,16,1,1,,4,matched (3)
10185,2010,,2,,42,,16,,1,,4,master only (1)
10188,2009,1,1,3,3,14,14,1,1,,3,matched (3)
10194,2009,,12,,14,,16,,1,,4,master only (1)
10195,2009,2,2,41,41,12,12,1,1,,2,matched (3)
10198,2009,38,38,40,40,12,12,1,1,,5,matched (3)
10213,2009,7,7,45,45,12,12,1,1,,4,matched (3)
10214,2009,33,33,37,37,12,12,1,1,,2,matched (3)
10219,2009,15,15,16,16,16,16,1,1,,5,matched (3)
10229,2009,19,19,27,27,12,12,1,1,,5,matched (3)
10234,2009,17,17,19,19,16,16,1,1,,5,matched (3)
10246,2009,,15,,15,,12,,1,,3,master only (1)
10247,2009,27,27,29,29,16,16,1,1,,4,matched (3)
10249,2009,,11,,17,,16,,1,,2,master only (1)
10249,2010,,12,,18,,16,,1,,3,master only (1)
10249,2013,,15,,21,,16,,1,,2,master only (1)
10253,2009,10,10,9,9,16,16,1,1,,5,matched (3)
10258,2009,6,6,8,8,12,12,1,1,,3,matched (3)
10259,2009,25,25,36,36,16,16,1,1,,5,matched (3)
10263,2009,25,25,30,30,12,12,1,1,,4,matched (3)
10268,2009,,5,,11,,14,,1,,2,master only (1)
10268,2010,,6,,12,,14,,1,,2,master only (1)
10268,2011,,7,,13,,14,,1,,2,master only (1)
10270,2009,11,11,44,44,12,12,1,1,,4,matched (3)
10278,2009,32,32,33,33,16,16,1,1,,4,matched (3)
10282,2009,11,11,11,11,16,16,1,1,,3,matched (3)
10289,2009,7,7,19,19,12,12,1,1,,3,matched (3)
10290,2009,0,0,,,16,16,1,0,,3,matched (3)
10296,2009,15,15,23,23,12,12,1,1,,2,matched (3)
10298,2009,0,0,5,5,14,14,1,0,,2,matched (3)
10299,2009,15,15,31,31,16,16,1,1,,2,matched (3)
10303,2009,10,10,36,36,12,12,1,1,,3,matched (3)
10304,2009,20,20,,,12,12,1,1,,2,matched (3)
10307,2009,,,24,24,12,12,1,1,,3,matched (3)
10307,2010,0,,25,25,12,12,1,1,2,2,matched (3)
10307,2011,1,,26,26,12,12,1,1,2,2,matched (3)
10307,2012,2,,27,27,12,12,1,1,3,3,matched (3)
10307,2013,3,,28,28,12,12,1,1,3,3,matched (3)
10307,2014,4,,29,29,12,12,1,1,3,3,matched (3)
10308,2009,34,34,36,36,9,9,1,1,,5,matched (3)
10314,2009,21,21,23,23,16,16,1,1,,5,matched (3)
10319,2009,10,10,39,39,16,16,1,1,,2,matched (3)
10326,2009,,,,,12,12,1,1,,2,matched (3)
10327,2009,1,1,38,38,9,9,1,1,,4,matched (3)
10330,2009,,1,,8,,12,,1,,4,master only (1)
10330,2011,,3,,10,,12,,1,,5,master only (1)
10330,2012,,4,,11,,12,,1,,5,master only (1)
10331,2009,7,7,22,22,14,14,1,1,,4,matched (3)
10332,2009,5,5,23,23,16,16,1,1,,4,matched (3)
10336,2009,0,0,25,25,12,12,1,0,,5,matched (3)
10336,2010,,1,,26,,12,,1,,5,master only (1)
10344,2009,14,14,16,16,12,12,1,1,,5,matched (3)
10349,2009,,10,,12,,16,,1,,3,master only (1)
10349,2010,,11,,13,,16,,1,,3,master only (1)
10365,2009,15,15,17,17,12,12,1,1,,5,matched (3)
10370,2009,12,12,42,42,9,9,1,1,,4,matched (3)
10376,2009,10,10,,,12,12,1,1,,3,matched (3)
10379,2009,,,18,18,16,16,1,1,,4,matched (3)
10379,2010,0,,18,18,16,16,1,1,5,5,matched (3)
10379,2012,1,,19,19,16,16,1,1,5,5,matched (3)
10379,2013,2,,20,20,16,16,1,1,5,5,matched (3)
10381,2010,0,,31,31,16,16,1,1,4,4,matched (3)
10381,2011,1,,32,32,16,16,1,1,4,4,matched (3)
10381,2012,2,,33,33,16,16,1,1,4,4,matched (3)
10381,2013,3,,34,34,16,16,1,1,4,4,matched (3)
10381,2014,4,,35,35,16,16,1,1,4,4,matched (3)
10385,2009,19,19,25,25,12,12,1,1,,4,matched (3)
10386,2009,17,17,,,12,12,1,1,,2,matched (3)
10390,2009,33,33,,,12,12,1,1,,3,matched (3)
10395,2009,19,19,26,26,16,16,1,1,,2,matched (3)
10395,2012,,22,,29,,16,,1,,3,master only (1)
10402,2009,1,1,29,29,12,12,1,1,,4,matched (3)
10408,2010,,17,,4,,12,,1,,2,master only (1)
10408,2011,,18,,5,,12,,1,,2,master only (1)
10408,2013,,20,,7,,12,,1,,2,master only (1)
10408,2014,,20,,7,,12,,1,,2,master only (1)
10409,2009,7,7,29,29,16,16,1,1,,5,matched (3)
10412,2009,16,16,19,19,9,9,1,1,,2,matched (3)
10413,2009,0,0,34,34,16,16,1,0,,2,matched (3)
10417,2009,0,0,22,22,16,16,1,0,,5,matched (3)
10418,2009,0,0,,,12,12,1,0,,1,matched (3)
10421,2009,3,3,18,18,12,12,1,1,,3,matched (3)
11001,2009,8,8,9,9,16,16,1,1,,5,matched (3)
11002,2009,23,23,24,24,12,12,1,1,,5,matched (3)
11003,2009,22,22,37,37,12,12,1,1,,5,matched (3)
11007,2009,,,,,12,12,1,1,,5,matched (3)
11012,2009,25,25,28,28,18,18,1,1,,5,matched (3)
11020,2009,,,29,29,16,16,1,1,,4,matched (3)
11020,2010,0,,30,30,16,16,1,1,5,5,matched (3)
11020,2011,1,,31,31,16,16,1,1,4,4,matched (3)
11020,2012,2,,32,32,16,16,1,1,3,3,matched (3)
11020,2013,3,,33,33,16,16,1,1,4,4,matched (3)
11021,2009,32,32,32,32,16,16,1,1,,5,matched (3)
11024,2009,1,1,44,44,12,12,1,1,,2,matched (3)
11028,2009,4,4,,,16,16,1,1,,4,matched (3)
11037,2009,34,34,37,37,12,12,1,1,,5,matched (3)
11040,2009,14,14,23,23,12,12,1,1,,3,matched (3)
11041,2009,9,9,33,33,12,12,1,1,,4,matched (3)
11044,2009,18,18,20,20,16,16,1,1,,5,matched (3)
11053,2009,1,1,,,12,12,1,1,,5,matched (3)
11054,2009,15,15,16,16,12,12,1,1,,5,matched (3)
11059,2009,17,17,20,20,12,12,1,1,,3,matched (3)
11059,2011,,19,,22,,12,,1,,3,master only (1)
11064,2009,,,12,12,14,14,1,1,,1,matched (3)
11064,2010,0,,13,13,14,14,1,1,1,1,matched (3)
11064,2011,1,,14,14,14,14,1,1,1,1,matched (3)
11064,2012,2,,15,15,14,14,1,1,1,1,matched (3)
11064,2013,3,,16,16,14,14,1,1,1,1,matched (3)
11064,2014,4,,17,17,14,14,1,1,1,1,matched (3)
11073,2009,,,30,30,12,12,1,1,,3,matched (3)
11073,2010,0,,31,31,12,12,1,1,3,3,matched (3)
11073,2011,1,,32,32,12,12,1,1,2,2,matched (3)
11073,2012,2,,33,33,12,12,1,1,2,2,matched (3)
11073,2013,3,,34,34,12,12,1,1,2,2,matched (3)
11073,2014,4,,35,35,12,12,1,1,2,2,matched (3)
11085,2009,20,20,29,29,12,12,1,1,,5,matched (3)
11089,2009,1,1,17,17,16,16,1,1,,2,matched (3)
11090,2009,,19,,20,,16,,1,,5,master only (1)
11104,2009,6,6,,,12,12,1,1,,2,matched (3)
11108,2011,,30,,35,,12,,1,,2,master only (1)
11110,2009,4,4,12,12,12,12,1,1,,3,matched (3)
11111,2009,16,16,,,16,16,1,1,,5,matched (3)
11130,2009,,33,,39,,12,,1,,3,master only (1)
11134,2009,1,1,,,12,12,1,1,,2,matched (3)
11145,2009,4,4,21,21,12,12,1,1,,3,matched (3)
11146,2009,,,29,29,12,12,1,1,,5,matched (3)
11146,2010,0,,30,30,12,12,1,1,5,5,matched (3)
11146,2011,1,,31,31,12,12,1,1,5,5,matched (3)
11146,2012,2,,32,32,12,12,1,1,5,5,matched (3)
11151,2009,26,26,0,,16,16,1,1,,5,matched (3)
11151,2010,27,27,1,0,16,16,1,1,5,5,matched (3)
11152,2009,24,24,25,25,18,18,1,1,,5,matched (3)
11158,2009,7,7,,,18,18,1,1,,5,matched (3)
11165,2009,30,30,32,32,16,16,1,1,,5,matched (3)
11169,2009,30,30,44,44,12,12,1,1,,3,matched (3)
11173,2009,2,2,17,17,16,16,1,1,,4,matched (3)
11187,2009,28,28,32,32,16,16,1,1,,2,matched (3)
11191,2009,15,15,17,17,16,16,1,1,,5,matched (3)
11192,2009,18,18,20,20,16,16,1,1,,5,matched (3)
11196,2009,,,35,35,12,12,1,1,,2,matched (3)
11196,2010,0,,36,36,12,12,1,1,3,3,matched (3)
11196,2011,1,,37,37,12,12,1,1,3,3,matched (3)
11196,2012,2,,38,38,12,12,1,1,3,3,matched (3)
11196,2013,3,,39,39,12,12,1,1,3,3,matched (3)
11196,2014,4,,40,40,12,12,1,1,3,3,matched (3)
11197,2009,0,0,10,10,18,18,1,0,,3,matched (3)
11212,2009,20,20,,,12,12,1,1,,2,matched (3)
11217,2009,10,10,,,16,16,1,1,,4,matched (3)
11218,2009,21,21,23,23,18,18,1,1,,5,matched (3)
11223,2009,25,25,,,16,16,1,1,,5,matched (3)
11227,2009,7,7,7,7,18,18,1,1,,5,matched (3)
11230,2009,5,5,7,7,12,12,1,1,,2,matched (3)
11238,2009,1,1,46,46,12,12,1,1,,2,matched (3)
11242,2009,5,5,7,7,12,12,1,1,,5,matched (3)
11248,2009,18,18,20,20,12,12,1,1,,5,matched (3)
11253,2009,30,30,,,16,16,1,1,,4,matched (3)
11264,2009,14,14,16,16,14,14,1,1,,4,matched (3)
11265,2009,21,21,22,22,18,18,1,1,,5,matched (3)
11266,2009,32,32,44,44,12,12,1,1,,5,matched (3)
11268,2009,6,6,8,8,16,16,1,1,,5,matched (3)
11270,2009,0,0,42,42,12,12,1,0,,1,matched (3)
11272,2009,3,3,12,12,16,16,1,1,,4,matched (3)
11277,2009,12,12,24,24,16,16,1,1,,2,matched (3)
11284,2011,,,,25,,12,,1,,3,master only (1)
11285,2014,,22,,31,,12,,1,,2,master only (1)
11286,2009,14,14,18,18,18,18,1,1,,3,matched (3)
11292,2009,0,0,31,31,16,16,1,0,,5,matched (3)
11295,2009,4,4,7,7,14,14,1,1,,2,matched (3)
11296,2009,20,20,40,40,12,12,1,1,,3,matched (3)
11300,2009,,,35,35,12,12,1,1,,5,matched (3)
11300,2010,,,,36,,12,,1,,5,master only (1)
11304,2009,7,7,20,20,12,12,1,1,,2,matched (3)
11306,2009,12,12,30,30,16,16,1,1,,5,matched (3)
11307,2009,40,40,41,41,16,16,1,1,,5,matched (3)
11311,2009,2,2,3,3,16,16,1,1,,4,matched (3)
11312,2009,6,6,28,28,12,12,1,1,,4,matched (3)
11321,2010,0,,12,12,12,12,1,1,3,3,matched (3)
11321,2011,1,,13,13,12,12,1,1,3,3,matched (3)
11321,2013,3,,15,15,12,12,1,1,3,3,matched (3)
11321,2014,4,,16,16,12,12,1,1,3,3,matched (3)
11322,2011,1,,33,33,12,12,1,1,2,2,matched (3)
11322,2014,4,,36,36,12,12,1,1,2,2,matched (3)
11323,2009,36,36,38,38,12,12,1,1,,5,matched (3)
11326,2009,13,13,20,20,12,12,1,1,,2,matched (3)
11327,2009,,,24,24,16,16,1,1,,5,matched (3)
11327,2010,0,,25,25,16,16,1,1,5,5,matched (3)
11327,2011,1,,26,26,16,16,1,1,5,5,matched (3)
11327,2012,2,,27,27,16,16,1,1,5,5,matched (3)
11327,2013,3,,28,28,16,16,1,1,5,5,matched (3)
11327,2014,4,,29,29,16,16,1,1,5,5,matched (3)
11329,2009,26,26,27,27,12,12,1,1,,4,matched (3)
11337,2009,12,12,23,23,16,16,1,1,,5,matched (3)
11338,2009,,,28,28,16,16,1,1,,2,matched (3)
11338,2010,0,,29,29,16,16,1,1,2,2,matched (3)
11338,2011,1,,30,30,16,16,1,1,2,2,matched (3)
11338,2012,2,,31,31,16,16,1,1,2,2,matched (3)
11341,2009,36,36,40,40,16,16,1,1,,4,matched (3)
11350,2009,43,43,40,40,16,16,1,1,,5,matched (3)
11354,2009,35,35,36,36,16,16,1,1,,5,matched (3)
11359,2009,22,22,24,24,16,16,1,1,,5,matched (3)
11360,2009,0,0,16,16,12,12,1,0,,4,matched (3)
11360,2012,,3,,19,,12,,1,,4,master only (1)
11364,2009,,22,,24,,18,,1,,5,master only (1)
11364,2010,,22,,24,,18,,1,,5,master only (1)
11365,2009,0,0,40,40,12,12,1,0,,5,matched (3)
11366,2009,9,9,48,47,12,12,1,1,,5,matched (3)
11369,2009,20,20,25,25,16,16,1,1,,3,matched (3)
11380,2009,2,2,47,47,9,9,1,1,,5,matched (3)
11386,2009,5,5,7,7,12,12,1,1,,2,matched (3)
11390,2009,2,2,29,29,12,12,1,1,,3,matched (3)
11391,2009,18,18,37,37,9,9,1,1,,3,matched (3)
11395,2009,35,35,36,36,16,16,1,1,,5,matched (3)
11400,2009,,,45,45,9,9,1,1,,5,matched (3)
11405,2009,23,23,24,24,12,12,1,1,,5,matched (3)
11409,2009,,,33,33,12,12,1,1,,5,matched (3)
11409,2010,0,,34,34,12,12,1,1,5,5,matched (3)
11409,2011,1,,35,35,12,12,1,1,5,5,matched (3)
11410,2009,20,20,43,43,12,12,1,1,,5,matched (3)
11413,2009,15,15,26,26,14,14,1,1,,3,matched (3)
11414,2009,3,3,46,46,9,9,1,1,,3,matched (3)
11417,2009,10,10,23,23,12,12,1,1,,5,matched (3)
11420,2009,19,19,21,21,12,12,1,1,,5,matched (3)
11426,2009,31,31,35,35,12,12,1,1,,4,matched (3)
11433,2009,2,2,19,19,14,14,1,1,,5,matched (3)
11441,2009,38,38,0,0,12,12,1,1,,5,matched (3)
11444,2009,1,1,14,14,14,14,1,1,,5,matched (3)
11445,2009,23,23,24,24,12,12,1,1,,4,matched (3)
11446,2009,8,8,44,44,14,14,1,1,,5,matched (3)
11457,2009,19,19,0,0,12,12,1,1,,3,matched (3)
11468,2009,1,1,37,37,16,16,1,1,,5,matched (3)
11476,2009,17,17,,,14,14,1,1,,4,matched (3)
11477,2009,4,4,30,30,16,16,1,1,,5,matched (3)
11485,2009,28,28,31,31,12,12,1,1,,4,matched (3)
11489,2009,0,0,,,12,12,1,0,,2,matched (3)
11490,2009,5,5,16,16,16,16,1,1,,2,matched (3)
11494,2009,13,13,39,39,18,18,1,1,,5,matched (3)
11497,2009,13,13,13,13,14,14,1,1,,4,matched (3)
11498,2012,,7,,22,,16,,1,,3,master only (1)
11502,2009,5,5,15,15,14,14,1,1,,4,matched (3)
11507,2012,,18,,20,,14,,1,,4,master only (1)
11512,2009,,24,,26,,14,,1,,4,master only (1)
11512,2010,,25,,27,,14,,1,,4,master only (1)
11519,2009,0,0,20,20,16,16,1,0,,3,matched (3)
11520,2009,31,31,43,43,12,12,1,1,,3,matched (3)
11523,2009,28,28,30,30,16,16,1,1,,3,matched (3)
11532,2009,18,18,26,26,16,16,1,1,,5,matched (3)
11533,2009,37,37,39,39,12,12,1,1,,4,matched (3)
11536,2009,9,9,,,16,16,1,1,,3,matched (3)
11537,2009,4,4,26,26,12,12,1,1,,4,matched (3)
11538,2009,0,0,42,42,12,12,1,0,,,matched (3)
11542,2009,3,3,42,42,12,12,1,1,,4,matched (3)
11543,2009,,20,,22,,12,,1,,3,master only (1)
11544,2009,1,1,36,36,16,16,1,1,,5,matched (3)
11547,2009,0,0,30,30,12,12,1,0,,3,matched (3)
11548,2009,0,0,43,43,12,12,1,0,,5,matched (3)
11552,2009,11,11,13,13,16,16,1,1,,5,matched (3)
11557,2009,,8,,10,,14,,1,,2,master only (1)
11557,2011,,10,,12,,14,,1,,2,master only (1)
11557,2012,,11,,13,,14,,1,,2,master only (1)
11557,2013,,12,,14,,14,,1,,2,master only (1)
11557,2014,,13,,15,,14,,1,,2,master only (1)
11560,2009,20,20,22,22,12,12,1,1,,2,matched (3)
11561,2009,,,,23,,16,,1,,4,master only (1)
11561,2010,,,,24,,16,,1,,4,master only (1)
11561,2011,1,,25,25,16,16,1,1,2,2,matched (3)
11562,2009,,,33,33,16,16,1,1,,2,matched (3)
11562,2010,0,,34,34,16,16,1,1,4,4,matched (3)
11562,2011,1,,35,35,16,16,1,1,4,4,matched (3)
11565,2009,0,0,44,44,12,12,1,0,,,matched (3)
11575,2009,18,18,15,15,16,16,1,1,,5,matched (3)
11590,2009,,16,,35,,12,,1,,3,master only (1)
11590,2011,,18,,37,,12,,1,,5,master only (1)
11600,2009,23,23,40,40,12,12,1,1,,1,matched (3)
11611,2009,16,16,20,20,14,14,1,1,,3,matched (3)
11615,2009,10,10,32,32,12,12,1,1,,3,matched (3)
11620,2009,10,10,11,11,12,12,1,1,,2,matched (3)
11632,2009,23,23,24,24,12,12,1,1,,5,matched (3)
11633,2009,35,35,37,37,12,12,1,1,,5,matched (3)
11636,2009,14,14,,,12,12,1,1,,4,matched (3)
11638,2009,,,42,42,12,12,1,1,,2,matched (3)
11638,2010,0,,43,43,12,12,1,1,4,4,matched (3)
11638,2012,1,,44,44,12,12,1,1,4,4,matched (3)
11648,2009,13,13,42,42,12,12,1,1,,2,matched (3)
11650,2009,21,21,36,36,12,12,1,1,,5,matched (3)
11654,2009,16,16,,,12,12,1,1,,4,matched (3)
11656,2009,12,12,14,14,16,16,1,1,,4,matched (3)
11657,2009,,28,,30,,16,,1,,4,master only (1)
11667,2009,,0,,24,,16,,0,,2,master only (1)
11668,2009,6,6,44,44,12,12,1,1,,3,matched (3)
11687,2013,1,2,21,21,14,14,1,1,4,4,matched (3)
11689,2009,,,,42,,12,,1,,4,master only (1)
11691,2009,18,18,24,24,16,16,1,1,,4,matched (3)
11694,2009,27,27,34,34,12,12,1,1,,2,matched (3)
11695,2009,7,7,45,45,12,12,1,1,,4,matched (3)
11698,2009,10,10,15,15,16,16,1,1,,4,matched (3)
11699,2009,35,35,36,36,12,12,1,1,,5,matched (3)
11699,2010,,36,,37,,12,,1,,5,master only (1)
11699,2011,,37,,38,,12,,1,,5,master only (1)
11704,2009,26,26,28,28,12,12,1,1,,5,matched (3)
11704,2010,,27,,29,,12,,1,,5,master only (1)
11704,2014,,31,,33,,12,,1,,5,master only (1)
11715,2009,,,14,14,12,12,1,1,,4,matched (3)
11715,2010,0,,15,15,12,12,1,1,5,5,matched (3)
11715,2011,1,,16,16,12,12,1,1,4,4,matched (3)
11715,2012,2,,17,17,12,12,1,1,4,4,matched (3)
11715,2014,3,,18,18,12,12,1,1,4,4,matched (3)
11725,2009,4,4,30,30,12,12,1,1,,5,matched (3)
11728,2009,,20,,22,,16,,1,,5,master only (1)
11728,2011,,22,,24,,16,,1,,5,master only (1)
11728,2012,,23,,25,,16,,1,,5,master only (1)
11728,2013,,24,,26,,16,,1,,5,master only (1)
11732,2009,15,15,16,16,16,16,1,1,,5,matched (3)
11739,2009,10,10,11,11,16,16,1,1,,5,matched (3)
11746,2009,20,20,37,37,12,12,1,1,,4,matched (3)
11750,2009,14,14,15,15,16,16,1,1,,3,matched (3)
11751,2009,26,26,28,28,16,16,1,1,,4,matched (3)
11755,2009,22,22,24,24,16,16,1,1,,4,matched (3)
11757,2009,,14,,16,,16,,1,,2,master only (1)
11761,2009,20,20,23,23,12,12,1,1,,5,matched (3)
11762,2009,9,9,35,35,14,14,1,1,,2,matched (3)
11766,2009,20,20,34,34,12,12,1,1,,2,matched (3)
11770,2009,13,13,20,20,12,12,1,1,,2,matched (3)
11780,2009,3,3,16,16,12,12,1,1,,5,matched (3)
11781,2009,,25,,26,,14,,1,,5,master only (1)
11783,2009,19,19,28,28,16,16,1,1,,5,matched (3)
11785,2009,1,1,45,45,9,9,1,1,,2,matched (3)
11791,2009,26,26,28,28,16,16,1,1,,2,matched (3)
11795,2009,4,4,20,20,12,12,1,1,,3,matched (3)
11796,2009,22,22,28,28,12,12,1,1,,4,matched (3)
11810,2009,1,1,18,18,14,14,1,1,,2,matched (3)
11818,2009,20,20,19,19,14,14,1,1,,4,matched (3)
11819,2009,39,39,41,41,12,12,1,1,,5,matched (3)
11837,2009,10,10,12,12,16,16,1,1,,3,matched (3)
11838,2009,28,28,40,40,12,12,1,1,,5,matched (3)
11842,2009,4,4,21,21,14,14,1,1,,3,matched (3)
11849,2009,20,20,,,12,12,1,1,,5,matched (3)
11855,2009,4,4,16,16,16,16,1,1,,5,matched (3)
11860,2009,,,42,42,12,12,1,1,,3,matched (3)
11863,2009,1,1,43,43,12,12,1,1,,5,matched (3)
11870,2009,30,30,31,31,12,12,1,1,,4,matched (3)
11873,2009,,,,,16,16,1,1,,4,matched (3)
11874,2009,21,21,21,21,18,18,1,1,,5,matched (3)
11879,2009,4,4,19,19,12,12,1,1,,4,matched (3)
11879,2010,,5,,20,,12,,1,,4,master only (1)
11879,2011,,6,,21,,12,,1,,5,master only (1)
11879,2013,,8,,23,,12,,1,,5,master only (1)
11879,2014,,9,,24,,12,,1,,4,master only (1)
11880,2009,,,,,,16,,1,,5,master only (1)
11883,2009,,,28,28,12,12,1,1,,4,matched (3)
11883,2010,0,,29,29,12,12,1,1,4,4,matched (3)
11883,2011,1,,30,30,12,12,1,1,4,4,matched (3)
11883,2012,2,,31,31,12,12,1,1,4,4,matched (3)
11883,2013,3,,32,32,12,12,1,1,4,4,matched (3)
11883,2014,4,,33,33,12,12,1,1,4,4,matched (3)
11890,2009,1,1,6,6,16,16,1,1,,2,matched (3)
11891,2009,14,14,34,34,16,16,1,1,,4,matched (3)
11896,2009,26,26,28,28,12,12,1,1,,4,matched (3)
11898,2009,7,7,43,43,9,9,1,1,,4,matched (3)
11901,2009,9,9,,,12,12,1,1,,3,matched (3)
11902,2010,0,,33,33,16,16,1,1,2,2,matched (3)
11902,2011,1,,34,34,16,16,1,1,2,2,matched (3)
11902,2012,2,,35,35,16,16,1,1,2,2,matched (3)
11902,2013,3,,36,36,16,16,1,1,2,2,matched (3)
11902,2014,4,,37,37,16,16,1,1,1,1,matched (3)
11910,2009,10,10,12,12,18,18,1,1,,4,matched (3)
11911,2009,36,36,37,37,16,16,1,1,,5,matched (3)
11919,2012,0,0,43,43,9,9,1,0,2,2,matched (3)
11939,2009,6,6,19,19,14,14,1,1,,5,matched (3)
11940,2009,14,14,14,14,18,18,1,1,,5,matched (3)
11941,2009,29,29,31,31,16,16,1,1,,3,matched (3)
11953,2009,1,1,13,13,12,12,1,1,,3,matched (3)
